offline_datapoint_3 1701779646 10773,634
offline_datapoint_15 1701779646 0,046
offline_datapoint_22 1701779651 732403,000
offline_datapoint_16 1701779651 3686,000
offline_datapoint_7 1701779651 567652352,000
offline_datapoint_25 1701779651 482795520,000
offline_datapoint_14 1701779651 7402295296,000
offline_datapoint_20 1701779651 201129984,000
offline_datapoint_6 1701779651 1696,000
offline_datapoint_0 1701779649 2,656
offline_datapoint_19 1701779649 13150,901
offline_datapoint_2 1701779651 201129984,000
offline_datapoint_12 1701779649 0,332
offline_datapoint_1 1701779651 4474408960,000
offline_datapoint_18 1701779651 3726811136,000
offline_datapoint_17 1701779649 0,519
offline_datapoint_23 1701779649 18,508
offline_datapoint_5 1701779649 7,397
offline_datapoint_24 1701779649 1985,568
offline_datapoint_29 1701779651 0,000
offline_datapoint_11 1701779649 3453,494
offline_datapoint_27 1701779649 1797,636
offline_datapoint_9 1701779649 0,718
offline_datapoint_28 1701779649 11,953
offline_datapoint_21 1701779649 98,856
offline_datapoint_10 1701779649 3,320
offline_datapoint_3 1701779649 12430,222
offline_datapoint_15 1701779649 0,014
offline_datapoint_22 1701779654 732403,000
offline_datapoint_16 1701779654 3686,000
offline_datapoint_7 1701779654 567656448,000
offline_datapoint_25 1701779654 482795520,000
offline_datapoint_14 1701779654 7406059520,000
offline_datapoint_20 1701779654 201175040,000
offline_datapoint_6 1701779654 1693,000
offline_datapoint_0 1701779652 0,667
offline_datapoint_19 1701779652 15592,413
offline_datapoint_2 1701779654 201175040,000
offline_datapoint_12 1701779652 0,667
offline_datapoint_1 1701779654 4476653568,000
offline_datapoint_18 1701779654 3729686528,000
offline_datapoint_17 1701779652 0,000
offline_datapoint_23 1701779652 19,476
offline_datapoint_5 1701779652 6,645
offline_datapoint_24 1701779652 2203,316
offline_datapoint_29 1701779654 0,000
offline_datapoint_11 1701779652 3892,680
offline_datapoint_27 1701779652 882,060
offline_datapoint_9 1701779652 0,328
offline_datapoint_28 1701779652 6,341
offline_datapoint_21 1701779652 99,619
offline_datapoint_10 1701779652 0,000
offline_datapoint_3 1701779652 7787,789
offline_datapoint_15 1701779652 0,007
offline_datapoint_22 1701779657 732403,000
offline_datapoint_16 1701779657 3696,000
offline_datapoint_7 1701779657 567652352,000
offline_datapoint_25 1701779657 482795520,000
offline_datapoint_14 1701779657 7409885184,000
offline_datapoint_20 1701779657 201486336,000
offline_datapoint_6 1701779657 1696,000
offline_datapoint_0 1701779655 0,000
offline_datapoint_19 1701779655 11199,334
offline_datapoint_2 1701779657 201486336,000
offline_datapoint_12 1701779655 0,000
offline_datapoint_1 1701779657 4477841408,000
offline_datapoint_18 1701779657 3730886656,000
offline_datapoint_17 1701779655 0,000
offline_datapoint_23 1701779655 12,825
offline_datapoint_5 1701779655 3,373
offline_datapoint_24 1701779655 1735,772
offline_datapoint_29 1701779657 6,000
offline_datapoint_11 1701779655 2928,929
offline_datapoint_27 1701779655 1130,062
offline_datapoint_9 1701779655 0,232
offline_datapoint_28 1701779655 4,981
offline_datapoint_21 1701779655 99,756
offline_datapoint_10 1701779655 0,664
offline_datapoint_3 1701779655 14848,000
offline_datapoint_15 1701779655 0,005
offline_datapoint_22 1701779660 732403,000
offline_datapoint_16 1701779660 3689,000
offline_datapoint_7 1701779660 567652352,000
offline_datapoint_25 1701779660 482811904,000
offline_datapoint_14 1701779660 7407714304,000
offline_datapoint_20 1701779660 201674752,000
offline_datapoint_6 1701779660 1694,000
offline_datapoint_0 1701779658 3,978
offline_datapoint_19 1701779658 12510,285
offline_datapoint_2 1701779660 201674752,000
offline_datapoint_12 1701779658 0,663
offline_datapoint_1 1701779660 4480299008,000
offline_datapoint_18 1701779660 3729571840,000
offline_datapoint_17 1701779658 0,518
offline_datapoint_23 1701779658 12,467
offline_datapoint_5 1701779658 4,662
offline_datapoint_24 1701779658 2034,276
offline_datapoint_29 1701779660 0,000
offline_datapoint_11 1701779658 3366,483
offline_datapoint_27 1701779658 1339,831
offline_datapoint_9 1701779658 0,293
offline_datapoint_28 1701779658 15,579
offline_datapoint_21 1701779658 98,165
offline_datapoint_10 1701779658 4,972
offline_datapoint_3 1701779658 6111,319
offline_datapoint_15 1701779658 0,006
offline_datapoint_22 1701779663 732403,000
offline_datapoint_16 1701779663 3691,000
offline_datapoint_7 1701779663 567652352,000
offline_datapoint_25 1701779663 482811904,000
offline_datapoint_14 1701779663 7410221056,000
offline_datapoint_20 1701779663 201830400,000
offline_datapoint_6 1701779663 1688,000
offline_datapoint_0 1701779661 0,000
offline_datapoint_19 1701779661 12928,777
offline_datapoint_2 1701779663 201830400,000
offline_datapoint_12 1701779661 0,000
offline_datapoint_1 1701779663 4482461696,000
offline_datapoint_18 1701779663 3731529728,000
offline_datapoint_17 1701779661 0,261
offline_datapoint_23 1701779661 16,560
offline_datapoint_5 1701779661 6,128
offline_datapoint_24 1701779661 1843,249
offline_datapoint_29 1701779663 0,000
offline_datapoint_11 1701779661 3048,387
offline_datapoint_27 1701779661 624,429
offline_datapoint_9 1701779661 0,384
offline_datapoint_28 1701779661 10,680
offline_datapoint_21 1701779661 97,630
offline_datapoint_10 1701779661 2,002
offline_datapoint_3 1701779661 10160,000
offline_datapoint_15 1701779661 0,008
offline_datapoint_22 1701779666 732403,000
offline_datapoint_16 1701779666 3675,000
offline_datapoint_7 1701779666 567652352,000
offline_datapoint_25 1701779666 482811904,000
offline_datapoint_14 1701779666 7409905664,000
offline_datapoint_20 1701779666 201502720,000
offline_datapoint_6 1701779666 1690,000
offline_datapoint_0 1701779664 0,000
offline_datapoint_19 1701779664 10868,650
offline_datapoint_2 1701779666 201502720,000
offline_datapoint_12 1701779664 0,000
offline_datapoint_1 1701779666 4485021696,000
offline_datapoint_18 1701779666 3734380544,000
offline_datapoint_17 1701779664 0,518
offline_datapoint_23 1701779664 11,991
offline_datapoint_5 1701779664 5,703
offline_datapoint_24 1701779664 1849,990
offline_datapoint_29 1701779666 0,000
offline_datapoint_11 1701779664 2909,877
offline_datapoint_27 1701779664 983,232
offline_datapoint_9 1701779664 0,405
offline_datapoint_28 1701779664 9,623
offline_datapoint_21 1701779664 97,910
offline_datapoint_10 1701779664 0,664
offline_datapoint_3 1701779664 11405,241
offline_datapoint_15 1701779664 0,008
offline_datapoint_22 1701779669 732403,000
offline_datapoint_16 1701779669 3664,000
offline_datapoint_7 1701779669 567656448,000
offline_datapoint_25 1701779669 481083392,000
offline_datapoint_14 1701779669 7422545920,000
offline_datapoint_20 1701779669 201875456,000
offline_datapoint_6 1701779669 1686,000
offline_datapoint_0 1701779667 0,332
offline_datapoint_19 1701779667 17628,618
offline_datapoint_2 1701779669 201875456,000
offline_datapoint_12 1701779667 0,332
offline_datapoint_1 1701779669 4495978496,000
offline_datapoint_18 1701779669 3747500032,000
offline_datapoint_17 1701779667 0,518
offline_datapoint_23 1701779667 13,027
offline_datapoint_5 1701779667 3,240
offline_datapoint_24 1701779667 1794,884
offline_datapoint_29 1701779669 0,000
offline_datapoint_11 1701779667 3150,089
offline_datapoint_27 1701779667 1099,694
offline_datapoint_9 1701779667 1,708
offline_datapoint_28 1701779667 3,982
offline_datapoint_21 1701779667 97,754
offline_datapoint_10 1701779667 0,664
offline_datapoint_3 1701779667 3882,667
offline_datapoint_15 1701779667 0,034
offline_datapoint_22 1701779672 732403,000
offline_datapoint_16 1701779672 3663,000
offline_datapoint_7 1701779672 567648256,000
offline_datapoint_25 1701779672 481099776,000
offline_datapoint_14 1701779672 7418634240,000
offline_datapoint_20 1701779672 202145792,000
offline_datapoint_6 1701779672 1679,000
offline_datapoint_0 1701779670 169,781
offline_datapoint_19 1701779670 9154,811
offline_datapoint_2 1701779672 202145792,000
offline_datapoint_12 1701779670 23,729
offline_datapoint_1 1701779672 4493623296,000
offline_datapoint_18 1701779672 3749339136,000
offline_datapoint_17 1701779670 0,261
offline_datapoint_23 1701779670 11,745
offline_datapoint_5 1701779670 4,178
offline_datapoint_24 1701779670 1874,276
offline_datapoint_29 1701779672 0,000
offline_datapoint_11 1701779670 3179,385
offline_datapoint_27 1701779670 3255,920
offline_datapoint_9 1701779670 2,428
offline_datapoint_28 1701779670 67,511
offline_datapoint_21 1701779670 98,214
offline_datapoint_10 1701779670 7,019
offline_datapoint_3 1701779670 17096,238
offline_datapoint_15 1701779670 0,049
offline_datapoint_22 1701779675 732403,000
offline_datapoint_16 1701779675 3673,000
offline_datapoint_7 1701779675 567652352,000
offline_datapoint_25 1701779675 481468416,000
offline_datapoint_14 1701779675 7420018688,000
offline_datapoint_20 1701779675 202354688,000
offline_datapoint_6 1701779675 1678,000
offline_datapoint_0 1701779673 65,994
offline_datapoint_19 1701779673 9842,777
offline_datapoint_2 1701779675 202354688,000
offline_datapoint_12 1701779673 18,332
offline_datapoint_1 1701779675 4495253504,000
offline_datapoint_18 1701779675 3757096960,000
offline_datapoint_17 1701779673 0,391
offline_datapoint_23 1701779673 12,767
offline_datapoint_5 1701779673 4,557
offline_datapoint_24 1701779673 1939,491
offline_datapoint_29 1701779675 0,000
offline_datapoint_11 1701779673 3141,716
offline_datapoint_27 1701779673 1414,539
offline_datapoint_9 1701779673 0,906
offline_datapoint_28 1701779673 43,996
offline_datapoint_21 1701779673 99,245
offline_datapoint_10 1701779673 6,999
offline_datapoint_3 1701779673 17493,333
offline_datapoint_15 1701779673 0,018
offline_datapoint_22 1701779678 732403,000
offline_datapoint_16 1701779678 3675,000
offline_datapoint_7 1701779678 567652352,000
offline_datapoint_25 1701779678 481558528,000
offline_datapoint_14 1701779678 7420555264,000
offline_datapoint_20 1701779678 202493952,000
offline_datapoint_6 1701779678 1675,000
offline_datapoint_0 1701779676 18,569
offline_datapoint_19 1701779676 8233,216
offline_datapoint_2 1701779678 202493952,000
offline_datapoint_12 1701779676 4,311
offline_datapoint_1 1701779678 4495204352,000
offline_datapoint_18 1701779678 3755253760,000
offline_datapoint_17 1701779676 0,389
offline_datapoint_23 1701779676 9,974
offline_datapoint_5 1701779676 3,756
offline_datapoint_24 1701779676 1578,669
offline_datapoint_29 1701779678 0,000
offline_datapoint_11 1701779676 2676,873
offline_datapoint_27 1701779676 448,301
offline_datapoint_9 1701779676 1,724
offline_datapoint_28 1701779676 18,237
offline_datapoint_21 1701779676 97,556
offline_datapoint_10 1701779676 1,326
offline_datapoint_3 1701779676 18068,945
offline_datapoint_15 1701779676 0,034
offline_datapoint_22 1701779682 732403,000
offline_datapoint_16 1701779682 3684,000
offline_datapoint_7 1701779682 567652352,000
offline_datapoint_25 1701779682 481558528,000
offline_datapoint_14 1701779682 7425773568,000
offline_datapoint_20 1701779682 203038720,000
offline_datapoint_6 1701779682 1667,000
offline_datapoint_0 1701779680 5,313
offline_datapoint_19 1701779680 13190,425
offline_datapoint_2 1701779682 203038720,000
offline_datapoint_12 1701779680 0,664
offline_datapoint_1 1701779682 4501733376,000
offline_datapoint_18 1701779682 3767070720,000
offline_datapoint_17 1701779680 0,130
offline_datapoint_23 1701779680 16,854
offline_datapoint_5 1701779680 7,004
offline_datapoint_24 1701779680 1953,042
offline_datapoint_29 1701779682 0,000
offline_datapoint_11 1701779680 3462,740
offline_datapoint_27 1701779680 4102,352
offline_datapoint_9 1701779680 0,534
offline_datapoint_28 1701779680 12,952
offline_datapoint_21 1701779680 99,604
offline_datapoint_10 1701779680 2,989
offline_datapoint_3 1701779680 17132,308
offline_datapoint_15 1701779680 0,011
offline_datapoint_22 1701779685 732403,000
offline_datapoint_16 1701779685 3679,000
offline_datapoint_7 1701779685 567656448,000
offline_datapoint_25 1701779685 481558528,000
offline_datapoint_14 1701779685 7426146304,000
offline_datapoint_20 1701779685 202215424,000
offline_datapoint_6 1701779685 1671,000
offline_datapoint_0 1701779683 0,000
offline_datapoint_19 1701779683 7390,128
offline_datapoint_2 1701779685 202215424,000
offline_datapoint_12 1701779683 0,000
offline_datapoint_1 1701779685 4498845696,000
offline_datapoint_18 1701779685 3759132672,000
offline_datapoint_17 1701779683 0,389
offline_datapoint_23 1701779683 13,485
offline_datapoint_5 1701779683 4,151
offline_datapoint_24 1701779683 1777,217
offline_datapoint_29 1701779685 0,000
offline_datapoint_11 1701779683 3228,345
offline_datapoint_27 1701779683 608,013
offline_datapoint_9 1701779683 0,530
offline_datapoint_28 1701779683 14,943
offline_datapoint_21 1701779683 97,523
offline_datapoint_10 1701779683 1,992
offline_datapoint_3 1701779683 15644,444
